OBJECTID,NTD_ID,NTAD_NTD_ID,Agency_Name,Common_Name,City,State,Lon,Lat,In_Latest_NTAD_Upload,License,x,y
407,40017,40017,Lexington Transit Authority,Lextran,Lexington,KY,-84.48620401,38.060851,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-84.4862040095524,38.0608509998244
408,40018,40018,Transit Authority of River City,Transit Authority of River City (TARC),Louisville,KY,-85.76951001,38.244535,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-85.769510009984,38.2445349996878
409,40019,40019,Transit Authority of Northern Kentucky,Transit Authority of Northern Kentucky (TANK),Covington,KY,-84.52863798,39.03687099,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-84.5286379801566,39.0368709900712
410,40020,40020,City of Owensboro,Owensboro Transit Systems (OTS),Owensboro,KY,-87.11104738,37.772064,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-87.1110473799072,37.7720639999879
411,40021,40021,City of Albany,Albany Transit System (ATS),Albany,GA,-84.15643102,31.57881301,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-84.1564310197696,31.5788130097172
412,40022,40022,Metropolitan Atlanta Rapid Transit Authority,Metropolitan Atlanta Rapid Transit Authority (MARTA),Atlanta,GA,-84.368896,33.82181499,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-84.3688959999043,33.8218149901316
413,40023,40023,Augusta Richmond County Transit Department,Augusta Transit (AT),Augusta,GA,-81.98793502,33.47635699,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-81.9879350198347,33.4763569897627
414,40024,40024,Columbus Consolidated Government,METRA ,Columbus,GA,-84.99108199,32.463851,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-84.9910819900345,32.4638510003374
415,40025,40025,Chatham Area Transit Authority,Chatham Area Transit (CAT),Savannah,GA,-81.081284,32.064012,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-81.0812839995976,32.0640120003355
416,40026,40026,Manatee County Board of County Commissioners,Manatee County Area Transit (MCAT),Sarasota,FL,-82.53554001,27.405342,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-82.5355400103498,27.4053419996221
417,40027,40027,Pinellas Suncoast Transit Authority,Pinellas Suncoast Transit Authority (PSTA),Saint Petersburg,FL,-82.67761503,27.88704499,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-82.6776150296236,27.8870449901524
418,40028,40028,Lee County,LeeTran,Fort Myers,FL,-81.86992302,26.64204617,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-81.8699230202614,26.6420461701694
419,40029,40029,Broward County Board of County Commissioners,Broward County Transit (BCT),Fort Lauderdale,FL,-80.14397902,26.12098801,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-80.1439790204204,26.1209880096112
420,40030,40030,"City of Gainesville, FL",Regional Transit System (RTS),Gainesville,FL,-82.32315901,29.65278199,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-82.3231590101177,29.6527819898307
421,40031,40031,Lakeland Area Mass Transit District,Citrus Connection,Lakeland,FL,-81.97430001,28.04285699,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-81.9743000095667,28.042856990352
422,40032,40032,County of Volusia,VOTRAN,Deland,FL,-81.020726,29.16800402,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-81.0207259998083,29.1680040197772
423,40034,40034,County of Miami-Dade,Miami-Dade Transit,Miami,FL,-80.19663799,25.77597001,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-80.196637990186,25.7759700097401
424,40035,40035,Central Florida Regional Transportation Authority,LYNX,Orlando,FL,-81.38132797,28.548524,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-81.3813279699929,28.5485240001487
425,40036,40036,City of Tallahassee,StarMetro,Tallahassee,FL,-84.28267396,30.43955202,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-84.2826739597961,30.4395520202163
426,40037,40037,"Board of County Commissioners, Palm Beach County",Palm Tran,West Palm Beach,FL,-80.05221503,26.71560902,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-80.052215029881,26.7156090197545
427,40038,40038,"Escambia County Board of County Commissioners, FL",Escambia County Area Transit (ECAT),Pensacola,FL,-87.21543902,30.40971999,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-87.2154390198365,30.4097199902544
428,40040,40040,Jacksonville Transportation Authority,Jacksonville Transportation Authority (JTA),Jacksonville,FL,-81.67905199,30.33209501,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-81.679051989963,30.3320950097514
429,40041,40041,Hillsborough Area Regional Transit Authority,Hillsborough Area Regional Transit (HART),Tampa,FL,-82.44655087,27.96022269,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-82.446550869909,27.9602226900537
430,40042,40042,Birmingham-Jefferson County Transit Authority,MAX Transit,Birmingham,AL,-86.80876098,33.51188301,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-86.8087609801024,33.5118830101171
431,40043,40043,City of Mobile,The Wave,Mobile,AL,-88.04245199,30.68900299,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-88.042451989838,30.6890029903757
432,40044,40044,City of Montgomery,The M Transit,Montgomery,AL,-86.308112,32.37929901,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-86.3081120002801,32.3792990098688
433,40045,40045,Tuscaloosa County Parking and Transit Authority,Tuscaloosa Transit Authority (TTA),Tuscaloosa,AL,-87.50557801,33.17870701,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-87.5055780096023,33.1787070100162
434,40046,40046,Sarasota County,Breeze Transit,Sarasota,FL,-82.53692763,27.33441744,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-82.5369276298844,27.3344174399294
435,40047,40047,Athens-Clarke County Unified Government,Athens-Clarke County Transit Department (ACCTD),Athens,GA,-83.40032703,33.96603502,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-83.4003270302507,33.9660350197126
436,40049,40049,City of Gadsden,Gadsden Transportation Services (GTS),Gadsden,AL,-86.00043597,34.00956602,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-86.0004359701803,34.0095660197096
437,40051,40051,Town of Chapel Hill,Chapel Hill Transit,Chapel Hill,NC,-79.05720945,35.91647585,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-79.0572094498996,35.916475850356
438,40053,40053,Greenville Transit Authority,Greenlink,Greenville,SC,-82.40060302,34.85052898,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-82.400603019595,34.8505289798488
439,40054,40054,City of Johnson City,Johnson City Transit (JCT),Johnson City,TN,-82.34254551,36.32109928,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-82.3425455100435,36.3210992803234
440,40055,40055,City of Bristol Tennessee,Bristol Tennessee Transit System (BTTS),Bristol,TN,-82.1865895,36.59228541,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-82.1865895002174,36.5922854100322
441,40056,40056,Pee Dee Regional Transportation Authority,Pee Dee Regional Transportation Authority (PDRTA),Florence,SC,-79.71578999,34.19416398,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-79.7157899902665,34.1941639800603
442,40057,40057,Jackson Transit Authority,Jackson Transit Authority (JTA),Jackson,TN,-88.82040802,35.60804101,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-88.8204080196659,35.6080410098144
443,40058,40058,City of Rome,Rome Transit Department (RTD),Rome,GA,-85.16881304,34.25678899,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-85.1688130401768,34.256788989677
444,40060,40060,City of Hattiesburg,Hub City Transit (HCT),Hattiesburg,MS,-89.29103403,31.325552,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-89.2910340297802,31.3255519996354
445,40063,40063,Brevard Board of County Commissioners,Space Coast Area Transit (SCAT),Titusville,FL,-80.80970698,28.609155,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-80.8097069802943,28.6091550002519
446,40064,40064,East Alabama Regional Planning and Development Commission,Areawide Community Transportation System,Anniston,AL,-85.827205,33.65957902,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-85.827204999911,33.659579019784
447,40071,40071,"City of Huntsville, Alabama",Huntsville Transit,Huntsville,AL,-86.58650099,34.72866902,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-86.5865009901969,34.7286690201466
448,40073,40073,Lee-Russell Council of Governments,"Lee-Russell Public Transit, Phenix City Express",Opelika,AL,-85.40373398,32.62548598,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-85.4037339800198,32.6254859796298
449,40074,40074,Pasco County Board of County Commissioners,GoPasco,New Port Richey,FL,-82.66999596,28.26813702,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-82.6699959595582,28.268137020268
450,40077,40077,South Florida Regional Transportation Authority,Tri-Rail,Pompano Beach,FL,-80.13419499,26.27179102,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-80.134194989859,26.2717910196927
451,40078,40078,Cobb County,CobbLinc,Marietta,GA,-84.54851801,33.953499,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-84.5485180100079,33.9534989999743
452,40080,40080,City of Kingsport,Kingsport Area Transit Service (KATS),Kingsport,TN,-82.55851799,36.54821101,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-82.5585179900529,36.5482110103414
453,40081,40081,City of Anderson,Electric City Transit (ECT),Anderson,SC,-82.64928503,34.501242,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-82.6492850302899,34.5012419998497
454,40082,40082,County of Douglas,Connect Douglas,Douglasville,GA,-84.730626,33.74339202,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-84.7306259998625,33.7433920203245
455,40086,40086;40094,Metropolitan Bus Authority,Metropolitan Bus Authority (MBA),San Juan,PR,-66.08059698,18.38831202,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-66.0805969797383,18.388312020107
456,40087,40087,City of Durham,GoDurham,Durham,NC,-78.89890388,35.9964382,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-78.8989038802781,35.9964381998236
457,40092,40092,City of Clarksville,Clarksville Transit System (CTS),Clarksville,TN,-87.33518297,36.516111,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-87.3351829703793,36.5161109998935
458,40093,40093,City of Greensboro,Greensboro Transit Agency (GTA),Greensboro,NC,-79.79263721,36.07115424,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-79.792637210273,36.0711542401735
459,40094,40086;40094,Alternativa de Transporte Integrado,Autoridad de Transporte Integrado,San Juan,PR,-66.085772,18.413543,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-66.085771999817,18.4135430003824
460,40095,40095,City of Greenville,Greenville Area Transit (GREAT),Greenville,NC,-77.37438665,35.61156275,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-77.3743866498216,35.6115627502079
461,40096,40096,City of Rocky Mount,Tar River Transit (TRT),Rocky Mount,NC,-77.79904261,35.93997527,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-77.7990426095563,35.9399752697402
462,40100,40100,Santee Wateree Regional Transportation Authority,Santee Wateree RTA (SWRTA),Sumter,SC,-80.34017297,33.91680002,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-80.3401729703241,33.9168000197621
463,40101,40101,City of Spartanburg South Carolina,Spartanburg Area Regional Transit Agency (SPARTA),Spartanburg,SC,-81.93257104,34.94806198,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-81.9325710403907,34.9480619799034
464,40102,40102,Waccamaw Regional Transportation Authority,Coast RTA,Conway,SC,-79.05311204,33.83212201,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-79.0531120398526,33.8321220099465
465,40104,40104,Indian River County,GoLine,Vero Beach,FL,-80.40292601,27.647212,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-80.4029260097983,27.6472119997117
466,40108,40108,Research Triangle Regional Public Transportation Authority,GoTriangle,Durham,NC,-78.8383774,35.87605773,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-78.8383773996773,35.8760577302833
467,40110,40110,Charleston Area Regional Transportation Authority,Charleston Area Regional Transportation Authority (CARTA),North Charleston,SC,-80.02213984,32.89771381,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-80.0221398402072,32.8977138097029
